1912	蜂	feng1	fang<	bee/wasp	fēng:蜂:⿰虫夆 chóng ?							
3229	枫	feng1		maple	fēng:枫:⿰木风 mù fēng							
3991	烽	feng1	~	beacon fire	fēng:烽:⿰火夆 huǒ ?							
1719	冯	feng2	ferd? Spring? 0-- 	™/gallop	féng:冯:⿰冫马 bīng mǎ							
2181	逢	feng2		every time/meet by chance	féng:逢:⿺辶夆 chuò ?							
1852	缝	feng2/feng4		to sew/to stitch/crack/seam	féng:缝:⿰纟逢 mì féng							
1382	奉	feng4	fang=fetch	to receive (from superior)/to offer/to revere	fèng:奉:⿱𡗗⿻一十 ? yī shí							
1504	凤	feng4	Phoenix! <> wind	phoenix	fèng:凤:⿵𠘨又 fēng yoù							
3910	俸	feng4	Fennig penny	salary	fèng:俸:⿰亻奉 rén fèng							
2322	讽	feng4/feng3	- 	satirize	fèng:讽:⿰讠风 yán fēng							
771	佛	fo2/fu2	Kung Fuzi : Buda	Buddha/Buddhism/seemingly	fó:佛:⿰亻弗 rén fú							
620	否	fou3/pi3	foo boo foul! 不	to negate/to deny/not/clogged/evil	fǒu:否:⿱不口 bù koǔ							
8888	尃 	fu,bu,pu 	fair,bare,poor 	™ 	甫用甬 yong,song,tong							
377	夫	fu1	PA/PO*	porter/husband/man	fū:夫:⿻二人 èr rén							
1790	肤	fu1	fur	skin	fū:肤:⿰⺼夫 ròu fū							
2788	敷	fu1		announce/apply	fū:敷:⿰旉攵 ? pū							
3256	孵	fu1		hatch (Luke)	fū:孵:⿰卵孚 luǎn fú							
365	服	fu2	Fummel’/follow √vest '	clothes/dress/garment/submit/take-medicine/follow	fú:服:⿰月𠬝 yuè fú							
683	福	fu2	fortune	good fortune	fú:福:⿰礻畐 shì fú							
1205	符	fu2		mark/sign/talisman/to seal/to correspond (to)/tally/symbol/written charm/to coincide	fú:符:⿱⺮付 zhú fù							
1257	弗	fu2	WU¬ false	not	fú:弗:⿻⿰丿丨弓  piě shù gǔn gōng							
1389	伏	fu2	fool	conceal (ambush)/prostrate/submit	fú:伏:⿰亻犬 rén quǎn							
1444	幅	fu2	< whool!	(measure word for textile or picture)/width/roll	fú:幅:⿰巾畐 jīn fú							
1462	浮	fu2	~ float	to float	fú:浮:⿰氵孚 shui fú							
1612	扶	fu2	扶	to support with hand/to help sb. up/to help	fú:扶:⿰扌夫 shǒu fū							
2057	俘	fu2		prisoner of war	fú:俘:⿰亻孚 rén fú							
2428	辐	fu2		spoke of a wheel	fú:辐:⿰车畐 chē fú							
2623	拂	fu2	@fussle	brush away	fú:拂:⿰扌弗 shǒu fú							
2627	芙	fu2	fulower 	lotus	fú:芙:⿱艹夫 cǎo fū							
3335	蝠	fu2	fut<bat	bat	fú:蝠:⿰虫畐 chóng fú							
3352	袱	fu2	fascie<bund	bundle wrapped in cloth	fú:袱:⿰衤伏 yī fú							
3473	孚	fu2		trust	fū:孚:⿱爫子 zhǎo zǐ							
3701	氟	fu2	fluorine	fluorine	fú:氟:⿹气弗 qì fú							
4278	匐	fu2		fall prostrate	fú:匐:⿹勹畐 bāo fú							
2577	缚	fu2/fu4	fu~bund	to bind/to tie	fú:缚:⿰纟尃 mì bo/fu							
417	府	fu3	FURT	prefecture/mansion	fǔ:府:⿸广付 guǎng fù							
1576	腐	fu3	FOUL (topfoul: : tofu)	decay/rotten	fǔ:腐:⿸府肉 fǔ roù							
1720	抚	fu3	fu:pfote	to comfort/touch gently with hand	fǔ:抚:⿰扌无 shǒu wú							
2033	辅	fu3	fu:pfote  	to assist/to complement/auxiliary	fǔ:辅:⿰车甫 chē pu!							
2261	俯	fu3	vid@füth	look down/stoop	fǔ:俯:⿰亻府 rén fǔ							
2771	斧	fu3	<> wohn	hatchet	fǔ:斧:⿱父斤 fù jīn							
3491	腑	fu3	--	internal organs	fǔ:腑:⿰月府 yuè fǔ							
3786	釜	fu3	Fass	kettle/caldron	fǔ:釜:⿱父⿻王丷 fù wáng bā							
2152	甫	fu3,bu,pu	甫	just/just now		用甬 yong,song,tong						
3017	脯	fu3/pu2	fruit	candied fruit/chest (thorax)	pú:脯:⿰月甫 yuè pu!							
426	复	fu4	Further … –	again/recover/reply to a letter/to repeat/to duplicate/repeat/double/overlap	fù:复:⿳𠂉日夂 rén rì zhǐ							
589	父	fu4	futher 父	father								
691	负	fu4	Fall¬ W¬ B¬	'negative (math. etc.)/lose/to bear/to carry (on one''s back)'	fù:负:⿱⺈贝 dāo beì BEÌ							
733	富	fu4	BUY 贝 币	rich	fù:富:⿱宀畐 mián fú							
764	副	fu4	B2 / vice	vice-/secondary/auxiliary/deputy/assistant/(measure word for a pair)	fù:副:⿰畐刂 fú dāo							
820	付	fu4	BUY 贝 币 PAY	pay	fù:付:⿰亻寸 rén cùn							
923	附	fu4	Plus? – 	to add/to attach/to be close to/to be attached	fù:附:⿰阝付 fù fù							
932	妇	fu4	FUMAN / WOMAN	woman	fù:妇:⿰女⺕ nu:3 jì,kè,kí,계							
1589	腹	fu4		abdomen/stomach/belly	fù:腹:⿰月复 yuè fù							
1747	赋	fu4	poe.ma	poetic essay/taxation/bestow on/endow with	fù:赋:⿰贝武 beì BEÌ wǔ							
1823	覆	fu4	fu:pfote  fu<float fu<wend	to cover/to overflow/to reply to a letter/to overturn/to capsize	fù:覆:⿱覀復 xī ?							
1843	赴	fu4	fore! Fahr	go towards/go to/attend (a banquet/etc.)/to go	fù:赴:⿺走卜 zoǔ bo							
1887	傅	fu4	™	(surname)/tutor	fù:傅:⿰亻尃 rén bo/fu							
2093	咐	fu4		to order	fù:咐:⿰口付 koǔ fù							
3445	阜	fu4	阜 viel/poly FURT	abundant/mound	fù:阜:⿱𠂤十 fù shí							
4218	驸	fu4		prince consort	fù:驸:⿰马付 mǎ fù							
3644	噶	ga2	™	(phonetic)	gá:噶:⿰口葛 koǔ gé							
2852	嘎	ga2/ga1	cacka	cackling sound	gā:嘎:⿰口戛 koǔ jiá							
2729	尬	ga4		in an embarrassing situation	gà:尬:⿺尢介 wāng jiè							
319	该	gai1	cei	that/the above-mentioned/most likely/to deserve/should/ought to/owe	gaī:该:⿰讠亥 yán haì							
350	改	gai3	CHANGE	to change/to alter/to transform/to correct	gǎi:改:⿰己攵 jǐ pū							
791	概	gai4	ca.	approximate/general	gài:概:⿰木既 mù jì							
2606	丐	gai4	Geiern  : be.gair	beg for alms/beggar								
2951	钙	gai4	gaicium	calcium	gaì:钙:⿰钅丐 jīn gaì							
3524	溉	gai4	irri.gaite	irrigate	gài:溉:⿰氵既 shui jì							
1052	盖	gai4/ge3	deck.gel	lid/top/cover/canopy/to build/(surname)	gaì:盖:⿱𦍌皿 yáng mǐn							
1408	甘	gan1	甘	(surname)/sweet	gān:甘:⿻廿一 niàn yī							
1760	肝	gan1	<> sheng	liver	gān:肝:⿰月干 yuè gān							
2726	尴	gan1		embarrassed/ill at ease	gān:尴:⿺尢监 wāng jiān							
2934	竿	gan1	< 	pole	gān:竿:⿱𥫗干 zhú gān							
4276	柑	gan1		large tangerine	gān:柑:⿰木甘 mù gān							
2011	杆	gan1/gan3	gun! Grenz Gang	pole/measure for guns/stick/pole	gàn:杆:⿰木干 mù gān							
353	干	gan1/gan4	GENE! Ergon … ?	dry/to concern/shield/to work/to do/to manage/manage/stem	gān:干:⿱一十 yī shí							
1999	乾	gan1/qian2	ganter	dry/(surname)/male/strong/one of the Eight Trigrams	gān:乾:⿰龺乞 zhuó qǐ							
243	感	gan3	<>gentle	to touch/to affect/to feel/to move/	gǎn:感:⿱咸心 xián xīn							
795	敢	gan3	√goin	dare	gǎn:敢:⿰⿱丅耳攵  ? ěr pū							
908	赶	gan3	GOING	drive away/to catch up/to overtake/to hurry/to rush	gǎn:赶:⿺走干 zoǔ gān							
3493	橄	gan3	甘 sweet	olive	gǎn:橄:⿰木敢 mù gǎn							
4132	秆	gan3		stalks of grain	gǎn:秆:⿰禾干 hé gān							
3301	赣	gan4		Jiangxi	gàn:赣:⿰章⿳夂工贝 zhāng zhǐ gōng beì BEÌ							
621	刚	gang1	GOING strong	hard/firm/strong/just/barely/exactly	gāng:刚:⿰冈刂 gāng dāo							
1609	钢	gang1	GOING 钢 → steel	steel	gāng:钢:⿰钅冈 jīn gāng							
1934	纲	gang1	√gang ?	guiding principle/key link/class (taxonomy)/outline/program/head rope of a fishing net	gāng:纲:⿰纟冈 mì gāng							
2047	冈	gang1	gang:ridge 冈	ridge/mound	gāng:冈:⿴冂㐅 jiōng ?							
2817	缸	gang1		jar/vat	gāng:缸:⿰缶工 fǒu gōng							
3394	肛	gang1	Aus-gang!	anus	gāng:肛:⿰月工 yuè gōng							
3980	罡	gang1	Gang <> planet	(stars)	gāng:罡:⿱罒正 wǎng zhēng							
3066	杠	gang1/gang4	GANG	footbridge/carrying pole/horizontal bar	gāng:杠:⿰木工 mù gōng							
2989	扛	gang1/kang2	k’hand	'lift overhead with both hands/carry on one''s shoulder'	gāng:扛:⿰扌工 shǒu gōng							
927	港	gang3	! <> Hang™ @ hangar	harbor/Hong Kong (abbr.)	gǎng:港:⿰氵巷 shui xiàng							
1795	岗	gang3	gang:ridge	'mound/policeman''s beat'	gǎng:岗:⿱山冈 shān gāng							
134	高	gao1	GAOR ^	high/tall	gāo:高:⿳亠口冋 tóu koǔ jiōng							
2413	糕	gao1	Gaok: : cake	cake	gāo:糕:⿰米羔 mǐ gaō							
2673	膏	gao1	gaoil	ointment/paste	gāo:膏:⿱高月 gaō yuè							
3529	睾	gao1	< 	bank/marsh/testicles	gāo:睾:⿱丿睪 piě yì							
3604	羔	gao1	GOAT	lamb	gāo:羔:⿱𦍌灬 yáng huǒ							
3983	皋	gao1		bank/marsh	gāo:皋:⿱白夲 baí ?	sau?						
1146	搞	gao3	GO!	to do/to make/to go in for/to set up/to get hold of/to take care of	gǎo:搞:⿰扌高 shǒu gaō							
1587	稿	gao3	Grain – 	manuscript/draft/stalk of grain	gǎo:稿:⿰禾高 hé gaō							
4222	镐	gao3/hao4		a pick/bright/place name/stove	gaǒ:镐:⿰钅高 jīn gaō							
310	告	gao4	GUELLE! <<	to tell/to inform/to say	gào:告:⿱⺧口 niú koǔ							
3967	诰	gao4	gao®	enjoin/grant (a title)	gaò:诰:⿰讠告 yán gaò							
804	哥	ge1	"German : gero hermano!!! ağa-bey ""older brother"""	elder brother	gē:哥:⿱可可 kě kě							
1665	割	ge1	ge|ke|jie:cut	cut off	gē:割:⿰害刂 haì dāo							
1695	戈	ge1	GER™ 戈	(surname)/spear	gē:戈:⿻弋丿 yì piě							
2380	搁	ge1	geben	to place	gē:搁:⿰扌阁 shǒu gé							
2490	胳	ge1		armpit	gē:胳:⿰月各 yuè gè							
2694	鸽	ge1	pigē pigeon	pigeon/dove	gē:鸽:⿰合鸟 gě niaǒ							
3527	疙	ge1	--	pimple/wart	yì:疙:⿸疒乞 nè qǐ							
4139	圪	ge1		(phonetic)	gē:圪:⿰土乞 tǔ qǐ							
1040	歌	ge1/ge1ge	诵颂 sònge < 怂 < 山上  	song	gē:歌:⿰哥欠 gē qiàn	musicge 木术歌						
2744	咯	ge1/lo/luo4	logo	(phonetic)/part. indicating obviousness/cough (blood)/to argue/debate	luò:咯:⿰口各 koǔ gè							
325	格	ge2	ge® KARO karule karoline	frame/rule	gé:格:⿰木各 mù gè							
521	革	ge2	Gerb …	leather/remove								
1319	隔	ge2	Geh CUT	to separate/to stand or lie between/to divide/to cut off	gé:隔:⿰阜|⻖鬲 fù fù lì							
1682	阁	ge2		council-chamber/shelf	gé:阁:⿵门各 mén gè							
3459	骼	ge2	@ghoul	skeleton	gé:骼:⿰骨各 gǔ gè							
1919	葛	ge2/ge3	gerass	coarse grass linen/(surname)	gé:葛:⿱艹曷 cǎo hé							
3732	蛤	ge2/ha2	gewaq qwack	clam/frog/toad	gé:蛤:⿰虫合 chóng gě							
4228	阖	ge2/he2		council-chamber/shelf/side door/entire (family)	gé:阖:⿵门盍 mén hé							
171	合	ge3/he2	GEN/HEN/JOIN	to join/ one-tenth of a peck/Chinese musical note/fit/	hé:合:⿱亼口 *shūƫ koǔ							
12	个	ge4	je 1 geMENge	®/(a measure word)/individual	gè:个:⿱𠆢丨 rén shù gǔn 	Guer/ge:r:spear￪jir						
209	各	ge4	JE囗 jewéils	each/every	gè:各:⿱夂口 zhǐ koǔ	夂 zh:ǐ:go又you   口 koǔ~夂go~gè各						
4189	铬	ge4		chromium	gè:铬:⿰钅各 jīn gè							
180	给	gei3/ji3	GEN GIVE	to/for/for the benefit of/to give/to allow/to do sth (for sb)/(passive particle)/to supply/provide	geǐ:给:⿰纟合 mì gě							
352	根	gen1	GENE!	radical (chem.)/root/basis	gēn:根:⿰木艮 mù gēn							
541	跟	gen1	GEHN GEN CON	to follow/to go with/heel/with/and	gēn:跟:⿰𧾷艮 zú gēn							
3874	亘	gen4	GEN 亘	extend across/through	xuān:亘:⿱一旦 yī dàn							
1850	耕	geng1	gang@field	to plow/to till	gēng:耕:⿰耒井 lěi jǐng							
3072	庚	geng1	gone	7th heavenly stem/age								
3803	赓	geng1	GOING	continue (as a song)	gēng:赓:⿸庚贝 gēng beì BEÌ							
3907	羹	geng1	1. gang	soup	gēng:羹:⿱羔美 gaō meǐ							
221	更	geng1/geng4	CHANGE	to change/more/even more/further/still/still more								
2687	耿	geng3	shi’ing	(surname)/bright	gěng:耿:⿰耳火 ěr huǒ							
2919	梗	geng3	GENE	stem	gěng:梗:⿰木更 mù geng							
3694	哽	geng3	cho.geng	choking	gěng:哽:⿰口更 koǔ geng							
4239	埂	geng3		channel for irrigation	gěng:埂:⿰土更 tǔ geng							
115	公	gong1	KOIÑE 公共阝𠂤官合广厂工	public/common[KOINE]/just/honorable (designation)/	gōng:公:⿱八厶 bā sī	GOING GANG / HANGar						
118	工	gong1	🕭™ < ergon < werken	work/worker/skill/profession/trade/craft/labor								
452	功	gong1	KOINe 公共阝𠂤官合广厂工	merit/achievement/result/service/accomplishment	gōng:功:⿰工力 gōng lì							
588	攻	gong1	GOING gainst	to attack/to accuse/to study	gōng:攻:⿰工攵 gōng pū							
982	宫	gong1	KING GUAN~CROWN GOING KURONG 口 广 	palace	gōng:宫:⿱宀吕 mián lu:3	广GUANG HANGar						
1742	恭	gong1	Going : umgänglich	respectful	gōng:恭:⿱共㣺 gòng ?							
2229	弓	gong1	弓	a bow (weapon)								
2650	躬	gong1	!!	body/oneself/personally/to bow	gōng:躬:⿰身弓 shēn gōng							
3184	龚	gong1		(surname)	gōng:龚:⿱龙共 lóng gòng							
4109	蚣	gong1		scolopendra centipede	gōng:蚣:⿰虫公 chóng gōng							
550	供	gong1/gong4	GOING	offer (information etc.)/supply/offer/sacrificial offering/trial statement/confession	gōng:供:⿰亻共 rén gòng							
2384	巩	gong3	!	secure/solid	gǒng:巩:⿰工凡 gōng fán							
2573	拱	gong3	!	fold hands in salute/to arch	gǒng:拱:⿰扌共 shǒu gòng							
3772	汞	gong3	Erz-Gang	mercury	gǒng:汞:⿱工水 gōng shuǐ							
330	共	gong4	CON	all together/in while/to share/common/general/together	gòng:共:⿱龷八 ? bā							
1548	贡	gong4	GOING	tribute/gifts	gòng:贡:⿱工贝 gōng beì BEÌ							
1610	沟	gou1	gutter	ditch/gutter	gōu:沟:⿰氵勾 shui goū							
2254	钩	gou1	GOU:GAMMA!	entice/hook	goū:钩:⿰钅勾 jīn goū							
2034	勾	gou1/gou4	GOU:GAMMA!	to cancel/to delineate/hook/affair/to reach for (with hand)	gōu:勾:⿹勹厶 bāo sī							
1281	狗	gou3	KUON chien	dog	gǒu:狗:⿰犭句 zhì jù	狐 hú *gua (fox)						
2886	苟	gou3		(surname)/if indeed/thoughtless	gǒu:苟:⿱艹句 cǎo jù							
511	构	gou4	GOUR	Broussonetia papyrifera/to construct/to form/to make up/to compose	gòu:构:⿰木勾 mù goū							
538	够	gou4	good	to reach/to be enough	goù:够:⿰句多 jù duō							
1078	购	gou4	KAUF! BUY 贝 GOUD! 	to buy/to purchase	goù:购:⿰贝勾 beì BEÌ goū							
3284	垢	gou4	< 	dirt/disgrace	gòu:垢:⿰土后 tǔ hoù							
994	姑	gu1	√gero gundel gauntulei	paternal aunt	gū:姑:⿰女古 nu:3 gǔ							
1334	孤	gu1	1 ego gone	lone/lonely	gū:孤:⿰子瓜 zǐ guā							
2418	咕	gu1	gugu;)	mutter	gū:咕:⿰口古 koǔ gǔ							
2596	辜	gu1	gu® crime→Kur! 囚	(surname)/crime/sin	gū:辜:⿱古辛 gǔ xīn							
3287	菇	gu1	@geo	mushroom	gū:菇:⿱艹姑 cǎo gū							
3492	沽	gu1	guild 沽 贝 goods 货 huò	buy/sell	gū:沽:⿰氵古 shui gǔ							
3764	箍	gu1	Gurt g’hoop	hoop/bind with hoops	gū:箍:⿱⺮㧜 zhú ?							
1326	估	gu1/gu4	GERO	estimate/old/second-hand (clothes)	gū:估:⿰亻古 rén gǔ							
3476	呱	gu1/gua1	Guaaaa :)	crying sound of child	guā:呱:⿰口瓜 koǔ guā							
509	古	gu3	GERO	ancient/old	gǔ:古:⿱十口 shí koǔ							
644	股	gu3	give	share/portion/section/part/thigh/(a measure word/e.g. use with electric current)/whiff	gǔ:股:⿰肉|⺼殳 roù ròu shū							
1036	骨	gu3	骨	bone	gǔ:骨:⿳◱冖⺝ ? mì yuè							
1123	鼓	gu3	krumm? √𓐍 Congo bongo	convex/drum/to rouse/to beat	gǔ:鼓:⿰壴支 ? zhī							
3808	蛊	gu3	@gui?	insanity/poison	gǔ:蛊:⿱虫皿 chóng mǐn							
4238	鹄	gu3/hu2		swan/white-haired	gǔ:鹄:⿰告鸟 gaò niaǒ							
1480	滑	gu3/hua2	Hua hua  gugu	comical/comical/cunning/slippery/smooth	huá:滑:⿰氵骨 shui gǔ							
2051	贾	gu3/jia3	GUI : BUY KAUF coins	merchant/to buy/(surname)	gǔ:贾:⿱覀贝 xī beì BEÌ							
1095	谷	gu3/yu4	GRAIN 谷 corn <> hern	grain/corn/valley/(surname)								
572	故	gu4	GO:cause	happening/instance/reason/cause/deceased/old	gù:故:⿰古攵 gǔ pū							
815	顾	gu4	GO guck!	to attend to/look after/take into consideration	gù:顾:⿰厄页 è yè							
893	固	gu4	GUT GUR:sure	hard/strong/solid/sure	gù:固:⿴囗古 wéi gǔ							
1817	雇	gu4	GO geld	hire	hù:雇:⿸户隹 hù zhuī							
3948	锢	gu4		obstinate disease/restrain/to stop	gù:锢:⿰钅固 jīn gù							
1827	瓜	gua1	GOURD  瓜	melon/claw/gourd/squash								
2350	刮	gua1	Guā® : grab/storm	to scrape/to blow/blow (of the wind)	guā:刮:⿰舌刂 shé dāo							
2268	寡	gua3	𓅪𓅫 gfew	few/widowed	guǎ:寡:⿳宀頁刀 mián yè daō							
1232	挂	gua4	Galgen	hang/suspend/to hang/to put up/to suspend	guà:挂:⿰扌圭 shǒu guī							
3119	卦	gua4	< 	divinatory trigram	guà:卦:⿰圭卜 guī bo							
3197	褂	gua4	gua:t:coat	coat	guà:褂:⿰衤卦 yī guà							
2470	乖	guai1	gut! Quick	(of a child) obedient/well-behaved/clever	guāi:乖:⿻千北 qiān beǐ							
2232	拐	guai3		kidnap/to turn	guǎi:拐:⿰扌另, ⿰扌叧 shǒu lìng yì  shǒu ?							
775	怪	guai4	quite queer ghoul guǐ 鬼	queer/to blame	guài:怪:⿰忄圣 xīn shèng							
127	关	guan1	Gang 关 ≠ kai 开	(surname)/mountain pass/to close/to shut/to turn off/to concern/to involve	guān:关:⿱丷天 bā tiān							
432	官	guan1	KOINÑE GOIN 公共阝𠂤官合广厂工 宫 GUAN~CROWN 	official/government	guān:官:⿱宀㠯 mián ?	<> guàn 贯 <?> COIN 毌						
2686	棺	guan1	GOIN or.gan: : ‘tube’	coffin	guān:棺:⿰木官 mù guān							
4255	倌	guan1		a groom	guān:倌:⿰亻官 rén guān							
4260	莞	guan1/guan3/wan3		Skimmia japonica/(district)/smile	guān:莞:⿱艹完 cǎo wán							
334	观	guan1/guan4	GUCK SEEN	to look at/to watch/to observe/to behold/Taoist monastery	guān:观:⿰又见 yoù jiàn							
1713	冠	guan1/guan4	GUAN~CROWN!	hat/crown/crest/cap/to head	guān:冠:⿱冖㝴 mì ?							
252	管	guan3	GOIN KING >	to take care (of)/to control/to manage/to be in charge of/to look after/to run/tube/pipe	guǎn:管:⿱⺮官 zhú guān							
1011	馆	guan3	GUAN™ ~ CROWN	house/establishment	guǎn:馆:⿰饣官 shí guān							
1226	惯	guan4	GOING	accustomed to/used to	guàn:惯:⿰忄贯 xīn guàn							
1478	贯	guan4	gang (causative)	pierce/to string	guàn:贯:⿱毌贝 ? beì BEÌ							
2077	灌	guan4	@garden	irrigate/pour	guàn:灌:⿰氵雚 shui guàn							
2410	罐	guan4	CAN	can/jar/pot	guàn:罐:⿰缶雚 fǒu guàn							
3957	鹳	guan4	~	crane/stork	guàn:鹳:⿰雚鸟 guàn niaǒ							
290	光	guang1	SHINE glanz <> 毌 COIN guan	light/ray/bright	guāng:光:⿱⺌兀 xiǎo wù							
3847	胱	guang1		bladder	guāng:胱:⿰月光 yuè guāng							
468	广	guang3	GOING	wide/numerous/to spread	yǎn:广:⿱丶厂 diàn zhǔ chǎng							
2642	逛	guang4	GOING	to stroll/to visit	guàng:逛:⿺辶狂 chuò kuáng							
321	规	gui1	GUIDE < 见 good Gauvi~Cowi:e:Buyuan 币	compass/rule	guī:规:⿰夫见 fū jiàn							
933	归	gui1	GO huim 口回	to go back/to return	guī:归:⿲丨丿彐 shù gǔn piě jì,kè,kí,계							
2392	龟	gui1	龟 <> 鬼guǐ 兔兔 tutul *turtier!	tortoise/turtle	guī:龟:⿱⺈电 dāo diàn							
2492	瑰	gui1	gem/gui®	(semi-precious stone)/extraordinary	guī:瑰:⿰𤣩鬼 yù guǐ							
3331	硅	gui1	goo :)	silicon	guī:硅:⿰石圭 Shí guī							
3347	闺	gui1	gui® quarter	'women''s apartment'	guī:闺:⿵门圭 mén guī							
3537	圭	gui1	贵 gui	jade tablet	guī:圭:⿱土土 tǔ tǔ							
3660	皈	gui1	GO	follow/comply with	guī:皈:⿰白反 baí fǎn							
3946	傀	gui1/kui3	GUI® kui® queer quer guài:怪	grand/strange/exotic/puppet	kuǐ:傀:⿰亻鬼 rén guǐ							
1042	鬼	gui3	guile ghoul 龟 guī 骨 gǔ 骷 骼 [bones]	ghost/guile:crafty/sly	guǐ:鬼:⿱甶⿺儿厶 ? ér sī	Geist <> jiǔ:酒 Gaul-foot! 鬼						
1883	轨	gui3	guide course	course/path/track/rail	guǐ:轨:⿰车九 chē jiǔ							
2578	诡	gui3		sly/crafty	guǐ:诡:⿰讠危 yán weī							
873	贵	gui4	GOOD cowry kauf : BIEN BUY 贝 币	expensive/noble/your (name)/precious	guì:贵:⿱𠀐贝 ? beì BEÌ							
1930	桂	gui4	~	Cinnamonum cassia	guì:桂:⿰木圭 mù guī							
2128	跪	gui4	~	kneel	guì:跪:⿰𧾷危 zú weī							
3959	刽	gui4	CUT	amputate/cut off	guì:刽:⿰会刂 huì dāo							
4101	桧	gui4		Juniperus chinensis	guì:桧:⿰木会 mù huì							
1994	柜	gui4/ju3	< 	cupboard/cabinet/wardrobe/Salix multinervis	jǔ:柜:⿰木巨 mù jù							
1542	滚	gun3	<> 卷 juan	to boil/to roll	gǔn:滚:⿰氵衮 shui gǔn							
2255	棍	gun4	gum	stick	gùn:棍:⿰木昆 mù kūn							
1813	郭	guo1	GUOR < KUR	(surname)/outer city wall	guō:郭:⿰享邑|⻏ xiǎng yì yì							
2074	锅	guo1	guß?	pot/pan/boiler	guō:锅:⿰钅呙 jīn *gwo							
2759	涡	guo1/wo1	wurl gvrge?	name of a river/eddy/whirlpool	guō:涡:⿰氵呙 shui *gwo							
20	国	guo2	GAU/KUR	KUR/country/state/nation	guó:国:⿴囗玉 wéi yù	国	:王:king					
165	果	guo3	Guave gourd manguo govrd 	fruit/result								
2387	裹	guo3	guo® Gurt!	wrap around	guǒ:裹:⿳亠果𧘇 tóu guǒ yī							
3940	猓	guo3	doguo?		guǒ:猓:⿰犭果 zhì guǒ							
46	过	guo4	GO/CROSS	GO/CROSS/(experienced action marker)/to cross/to go over/to pass (time)/to celebrate (a holiday)/to live/to get along/(surname)/excessively/too-	guò:过:⿺辶寸 chuò cùn							
