#,S,phon      ,,meaning,,
1123,?,gu3,krumm?,convex/drum/to rouse/to beat,,
1124,?,zhi2,seed,to plant,,
1125,?,chun2,GENuin ++ schön,pure/simple/unmixed/genuine,,
1126,?,xia4,? xiammer,summer/Xia (proper name),,
1127,?,ren3,,to beat/to endure/to tolerate,,
1128,?,ye4,?,page/leaf,,
1129,?,jie2,? YING,hero/heroic,,
1130,?,zhu2/zhu4,,build/five-string lute,,
1131,?,she2/zhe2,,"broken (as of rope, stick), tenth (in price)/to break/to fold/to turn",,
1132,?,zheng4,,(surname),,
1133,?,bei4 BEÌ,BUY ? ? KAUF ? gou cowrie ?,bo=cowries/shell/valuables/shellfish,Turkic *b?j (“rich”) GOLD ?GUI ? caí cowry ? ku KAUF ? gou ? caí shell COIN seen BUY ? ¥Yuan ???  bvoy BIEN=GOOD GUI,
1134,?,zun1,,to honor,,
1135,?,wu2,putian!,(surname)/province of Jiangsu,,
1136,?,xiu4,schön,handsome/elegant,,
1137,?,hun2/hun4,hun:con…,"confused/dirty/mix, to mix/to get along/thoughtless",,
1138,?,chen2,KING ?,statesman/vassal/courtier/minister/official,,
1139,?,ya3,,elegant,,
1140,?,zhen4,-> KING ?,rouse,,
1141,?,ran3,,to catch (a disease)/dye,,
1142,?,cheng2/sheng4,,"to hold/contain/to ladle/pick up with a utensil, (surname)/flourishing",,
1143,?,nu4,?NO! Nutte,indignant,,
1144,?,wu3,wield:sway:Wiege ?? w?d?o vodoo! ,wield/to dance/to brandish,wucht wield=swing/swaying,
1145,?,yuan2,? round > yuan.de   ? wán ,circle/round/circular/spherical/(of the moon) full/unit of Chinese currency (Yuan)/tactful/to justify,,
1146,?,gao3,GO!,to do/to make/to go in for/to set up/to get hold of/to take care of,,
1147,?,kuang2,queer?,conceited/mad,,
1148,?,cuo4,DO,put in order/arrange/administer/execute/take action on,,
1149,?,xing4,xin kin sheng,surname/family name/name,,
1150,?,can2,,destroy/spoil/ruin/injure/cruel/oppressive/savage/incomplete/disabled,,
1151,?,qiu1,QIU® fall,"autumn/fall/harvest time/a swing, a swing",,
1152,?,pei2,pave fields,to cultivate/to earth up,,
1153,?,mi2,?mind mental ? mèn,bewilder/crazy about/fan/enthusiast/lost/confused,?? w?imí weinerig,
1154,?,cheng2,? zhen1,honest/sincere/true,,
1155,?,kuan1,kai:open,lenient/wide/broad,,
1156,?,yu3,Y1 yuniverse,room/universe,,
1157,?,meng3,?mind mental,ferocious/suddenly/fierce/violent/abrupt,,
1158,?,bai3,Put Bvoy,pendulum/to place/to display/to swing/to oscillate/to show/to move/to exhibit,,
1159,?,mei2,? may flower,plum flower,,
1160,?,hui3,ruin,"to destroy/to damage/to ruin, blaze/destroy by fire, defame/to slander",,
1161,?,shen1,10 extend,to stretch/to extend,,
1162,?,mo2,mob,rub,,
1163,?,meng2,mind mingle MEN?,oath/pledge/union/to ally,,
1164,?,mo4,MUCH mu ? MOST MÒ ? MAST ,end/final stage/latter part,,
1165,?,nai3,? Na?,to be/thus/so/therefore/then/only/thereupon,,
1166,?,bei1,bad fei,sad/sadness/sorrow/grief,,
1167,?,pai1,pat beat,to clap/to pat/to beat/to hit/to slap/to take (a picture),,
1168,?,ding1,?,(surname)/4th heavenly stem/a Chinese surname,,
1169,?,zhao4,ZU:Schuh,(surname),,
1170,?,ying4,YING ,hard/stiff/strong/firm,,
1171,?,mai4,MAIS,(surname)/wheat/barley/oats,,
1172,?,jiang3,,(surname),,
1173,?,cao1,greif,to hold/to drill/to exercise/to act/to do/to take in hand/to keep/to manage,,
1174,?,ye1,< year,(final part.)/(phonetic),,
1175,?,zu3,ZU = blocked,to hinder/to block/to obstruct,,
1176,?,ding4,? OK,"to agree/to conclude/to draw up/to subscribe to (a newspaper, etc.)/to order",,
1177,?,cai3,SHINE color shade,"(bright) color/variety/applause/applaud/(lottery) prize, colored/variegated",,
1178,?,chou1,choke,to draw out/to smoke (cigarettes)/to pump,,
1179,?,zan4,SANK(v),"to praise, to patronize/to support/to praise",,
1180,?,mo2,Monster ? ,devil,,
1181,?,fen1,PAN,numerous/confused/disorderly,,
1182,?,yan2/yan4,YU-r,"along, riverside (with -r)",,
1183,?,han3,,call/cry/to shout,,
1184,?,wei2,WU¬,to disobey/to violate/to separate/to go against,,
1185,?,mei4,mimi,younger sister,,
1186,?,lang4,,wave/breaker/unrestrained/dissipated,,
1187,?,hui4,RE-  hun:con … ??,"remit/to converge (of rivers)/to exchange, class/collection",,
1188,?,bi4,BUY ? ?,money/coins/currency,,
1189,?,feng1,FEIN ? ? f?i fehl falsch fake,"buxom/good-looking/appearance and carriage of a person, (surname)/abundant/plentiful/great",,
1190,?,la/lan2,bLAU lilian!,"kohlrabi, blue",,
1191,?,shu1,S1 single ?,unique,,
1192,?,xian4,,to offer,,
1193,?,zhuo1,? zuò stuhl sit,table,,
1194,?,la1/la,LA ??,"(onomat.)/(phonetic), (an auxiliary word performing the grammatical functions of mood)/fusion of le + a",,
1195,?,wa3,?,tile,,
1196,?,lai2,,Chenopodium/ album,,
1197,?,yuan2,JOIN : help,to help/to assist/to aid,,
1198,?,yi4,YIDEA <> yu wend,to translate/to interpret,,
1199,?,duo2,take,rob/snatch,,
1200,?,qi4,Gais / gair / steam,steam/vapor,,
1201,?,shao1,CHAR COOK,to burn/to cook/to stew/to bake/to roast/fever,,
1202,?,ju4,JUR DUR : far,at a distance of/distance/to be apart,,
1203,?,cai2,CUT,cut out (as a dress)/cut/trim/reduce/diminish/decision/judgment,,
1204,?,pian1,PLANE ? ?,one-sided/to lean/to slant/prejudiced/inclined to one side,,
1205,?,fu2,,mark/sign/talisman/to seal/to correspond (to)/tally/symbol/written charm/to coincide,,
1206,?,yong3,YING ,brave,,
1207,?,chu4,chuck knock,knock against/touch/to feel,,
1208,?,ke4,COURSE klasse,subject/class/lesson,,
1209,?,jing4,,to respect/to venerate/to salute/to offer,,
1210,?,ku1,howl?,to cry/to weep,,
1211,?,dong3,DENK,to understand/to know,,
1212,?,qiang2,TOWN-,wall,,
1213,?,xi2,,inherit/raid/suit of clothes,,
1214,?,shao4/zhao4,?,"(surname)/name of an ancient state, to call together/to summon/to convene",,
1215,?,fa2,punish,to punish/to penalize,,
1216,?,xia2,,heroic,,
1217,?,ting1,TING ?  táng ? tíng ?,(reception) hall/office ? palace,,
1218,?,bai4,PAY respect PRAYse,to pay respect/worship/visit/salute,,
1219,?,qiao3,,opportunely/coincidentally/as it happens/skillful/timely,,
1220,?,ce4/zhai1,,"the side/to incline towards/to lean/inclined/lateral/side, lean on one side",,
1221,?,han2,HUN,South Korea/Korean/Japan-annexed Korea,,
1222,?,mao4,,brave/bold/to cover,mao:haar,
1223,?,zhai4,?COIN,debt,,
1224,?,man4,MANLY!,handsome/large/long,,
1225,?,rong2,,harmonious/melt/mild,,
1226,?,guan4,GOING,accustomed to/used to,,
1227,?,xiang3,XIN <3  Joyin’,enjoy,,
1228,?,dai4,TAKE on,"to put on/to respect/to bear/to support/wear (glasses, hat, gloves)",,
1229,?,tong2,,(surname)/boy/child/children,,
1230,?,you2,"JEW, given…",Jew/as if/still/to scheme,,
1231,?,cheng2,SHANg ?,ride/mount/make use of/take advantage of/multiply/to avail of/to ride,,
1232,?,gua4,,"hang/suspend, to hang/to put up/to suspend",,
1233,?,jiang3,?COIN,prize/award/encouragement,,
1234,?,shao4,?,connect/to introduce,,
1235,?,hou4,,generous/thick (for flat things),,
1236,?,zong1/zong4,,"vertical, even if/release",,
1237,?,zhang4,,to block/to hinder/to obstruct,,
1238,?,xun4,,to question/to ask/to interrogate/rapid/speedy/fast/news/information,,
1239,?,she4,,involve/concern/wade/to experience,,
1240,?,che4,,pervade/penetrate/pass through/thorough/penetrating,,
1241,?,kan1,,to print/publish,,
1242,?,zhang4,? 10 ZEHN (feet),ten feet,,
1243,?,bao4,boom,to crack/to explode or burst,,
1244,?,wu1,? WUHU,a crow/black,,
1245,?,yi4,yield,service,,
1246,?,miao2,mian,depict/to trace (a drawing)/to copy/to touch up,,
1247,?,xi3,< shui ?? mùx? mwashi,to wash/to bathe,,
1248,?,ma3,,agate/cornelian,,
1249,?,huan4,?Change red – ,misfortune/suffer (from illness)/trouble/danger/worry/to contract (a disease),,
1250,?,miao4,mind mirrical,clever/wonderful,,
1251,?,jing4,?SHINE,mirror,,
1252,?,chang4,CHANT SING ,sing/to call loudly/to chant,,
1253,?,fan2,,feel vexed/to bother,,
1254,?,qian1,SIGN,"sign one's name, a note/a stick/sign one's name",,
1255,?,xian1,!,immortal,,
1256,?,bi3,pthe ,that/those/(one) another),,
1257,?,fu2,WU¬ false,not,,
1258,?,zheng1/zheng4,¬SAN,"obstruction of bowels, disease/illness",,
1259,?,fang3,Feign +++,"to imitate/to copy, imitate, seemingly",,
1260,?,qing1,,to overturn/to collapse/to lean/to tend/to incline/to pour out,,
1261,?,pai2,PLANE ? ?,cards/game pieces/signboard/plate/tablet,,
1262,?,xian4,,to fall/trap,,
1263,?,niao3,NIAO ? ™,bird,,
1264,?,hong1,> honk,explosion/bang/boom/rumble/strike (by thunder or a bomb),,
1265,?,za2/zan2,-- ,"we (incl.), we (incl.)",,
1266,?,cai4,CAI ?  <> grass,dish (type of food)/vegetables,,
1267,?,bi4,bind,to close/stop up/shut/obstruct,,
1268,?,fen4,,exert oneself,,
1269,?,qing4,Qing * shine,celebrate,,
1270,?,che4,< car?,remove/take away/withdraw,,
1271,?,lei4,lacrima,tears,,
1272,?,cha2,chai tea,tea/tea plant,,
1273,?,ji2,Siech sick,sickness/disease/hate/envy,,
1274,?,yuan2,Y1 join,along/predestined affinity/reason/edge,,
1275,?,bo1,bow?,sow/scatter/spread/broadcast,,
1276,?,lang3,clang clean <> blue!,clear/bright,,
1277,?,du4,DO,(surname)/fabricate/restrict/to prevent,,
1278,?,nai3,NUCKEL ?,breast/lady/milk,,
1279,?,ji4,jison season jizi zeit,season/period,,
1280,?,dan1,TON ? TAINT,red/pellet/powder/cinnabar,,
1281,?,gou3,KUON chien,dog,? hú *gua (fox),
1282,?,wei3,wedel,tail,,
1283,?,yi2,UTIL,apparatus/rites/appearance/present/ceremony,,
1284,?,tou1,TAKE,to steal/to pilfer,,
1285,?,ben1/ben4,bein™,"to hurry or rush/to run quickly/to elope, go to/towards",,
1286,?,zhu1,,bead/pearl,@wang!,
1287,?,chong2,? chónge Schnecke,"insect/worm, an animal/an invertebrate/a worm/an insect",? = ?,
1288,?,zhu4,<> zai,resident in/stationed in/located at/to station (troops),,
1289,?,kong3,cave,(surname)/hole,,
1290,?,yi2,1?,proper/should/suitable/appropriate,,
1291,?,ai4,?,(surname)/Artemisia vulgaris/Chinese mugwort,,
1292,?,qiao2,qiao jiao ji crossing,bridge,,
1293,?,dan4,DOWN dumb,insipid/diluted/weak/light in color/tasteless/fresh/indifferent/nitrogen,,
1294,?,yi4,?  ?  y? ? ? ??  Yì ?  ,wing,,
1295,?,hen4,? h…,to hate,,
1296,?,fan2,PAN!,complicated/many/in great numbers,,
1297,?,han2,,cold/poor/to tremble,,
1298,?,ban4,BANDE BIND,a partner/companion or associate/to accompany/comrade,,
1299,?,tan4,,to sigh,,
1300,?,dan4,DAWN,dawn/morning/day-break/day,,
1301,?,yu4,YI=med,"heal/the more...the more/to recover/better, heal",,
1302,?,chao2,SHUI,tide/current/damp/moist/humid,,
1303,?,liang2,langt;),provisions,,
1304,?,suo1,ZIEH ab,to withdraw/to pull back/to contract/to shrink/to reduce,,
1305,?,ba4/ba,BAR,"to stop/cease/dismiss/suspend/to quit/to finish, (final part.)",,
1306,?,ju4,JOIN,form gathering/gather,,
1307,?,jing4,GOING,path,,
1308,?,qia4,JUST,exactly/just,,
1309,?,tiao1/tiao3,TAKE,"carry on a pole/choose, incite",,
1310,?,dai4,dag:bag,a pouch/bag/sack/pocket,,
1311,?,hui1,< huo khui~gray,ash/gray,?? hu?x?n asche-auf-haupt = verzagt,
1312,?,bu3,Bund / pack,to catch/to seize/to capture/to catch,,
1313,?,xu2,~slow,slow/gentle/Xu (a surname),,
1314,?,zhen1,zhern (very) chern (precious),precious thing/treasure,,
1315,?,mu4,? ?,stage curtain/tent,,
1316,?,ying4,SHINE YING,reflect/shine,,
1317,?,lie4,LY:SEN,crack/split,,
1318,?,tai4,TAI:PING ,safe/peaceful/most/Thai(land)/grand,,
1319,?,ge2,CUT,to separate/to stand or lie between/to divide/to cut off,,
1320,?,qi3,Q1,to open/to start,,
1321,?,jian1,? xiaon,point (of needle)/sharp/shrewd/pointed,,
1322,?,zhong1,con xin,loyal,,
1323,?,lei2/lei3/lei4,< ,"cumbersome, accumulate, implicate/tired",,
1324,?,yan2,?,flame/inflammation/-itis,,
1325,?,zan4,JIN?,temporarily,,
1326,?,gu1/gu4,GERO,"estimate, old/second-hand (clothes)",,
1327,?,fan4,PAN!,"broad/vast/float/pan-, float/general/vague",,
1328,?,huang1,Hanging ?? wrong ?,out of practice/uncultivated,"NO channel , NO mang <> mean ? nong nhuang",
1329,?,chang2,To COIN,to compensate/pay back/to recompense,,
1330,?,heng2/heng4,¬hang :(,"horizontal/across/(horizontal character stroke), unruly",,
1331,?,ju4,,to resist/to repel/to refuse,,
1332,?,rui4,reich rich ++,lucky/auspicious/propitious/rayl (acoustical unit),,
1333,?,yi4,YIDEA ,remember,,
1334,?,gu1,ego1 [gaul/wolf],lone/lonely,,
1335,?,bi2,nobi,nose,,
1336,?,nao4,noise!,make noise or disturbance,,
1337,?,yang2,YOUNG ? yang,(surname)/sheep,,
1338,?,dai1,stay--,"foolish/stupid/no expression/stay, stay/stupid",,
1339,?,li4,realy!,severe,,
1340,?,heng2,?hang!,to weigh/weight/measure,,
1341,?,bao1,BAUCH,the placenta/womb,,
1342,?,ling2,RING 0 ø,remnant/zero,,
1343,?,qiong2,¬$¥,exhausted/poor,¬strong,
1344,?,she3/she4,shed shun,"give up/abandon, residence",,
1345,?,ma3,Numa – ,a weight/number/yard/pile/stack,,
1346,?,he4,hey!,(surname)/awe-inspiring,,
1347,?,po2,Opo = oma,grandmother/matron/mother-in-law,,
1348,?,hun2,???,soul,,
1349,?,zai1,?,disaster/calamity,,
1350,?,hong2,GOING,flood,,
1351,?,tui3,???,leg,,
1352,?,dan3,Dangle=Ball™,the gall/the nerve/courage/guts/gall bladder,,
1353,?,jin1,JINI!!!!!!!,Tianjin/ferry,,
1354,?,su2,sau saying slang ,vulgar,,
1355,?,bian4,B2,dispute/debate/argue/discuss,,
1356,?,xiong1,xin!,chest/bosom/heart/mind/thorax,,
1357,?,xiao3,SHIR <<,dawn/to know/to tell (sb sth)/dawn,,
1358,?,jin4/jing4,!,"strength, stalwart/sturdy",,
1359,?,pin2,p…,poor,,
1360,?,ren2,REN.MIN™,humane,,
1361,?,ou3,<> hua,accidental/image/pair/mate,,
1362,?,ji2,ji? J+ Y+,gather up/collect/edit/compile,,
1363,?,bang1,BUND,a state/country or nation,,
1364,?,hui1,RE-  hun:con … ??,to restore/to recover/great,,
1365,?,lai4,rely,disclaim/rely/to blame,,
1366,?,juan1/juan4/quan1,JUAN YUAN round,"to confine/enclose, pen (pig)/a fold, circle/ring/loop",,
1367,?,mo1/mo2,Mono Manu : hand!,"feel with the hand/to touch/to stroke/to grope/to feel (one's pulse), imitate/copy",,
1368,?,yang3,EYENg,look up,,
1369,?,run4,rund,smooth/moist,,
1370,?,dui1,DELL,a pile/a mass/heap/stack,,
1371,?,peng4,Peng = bump ++,to touch/to meet with/to bump,,
1372,?,ting3,,small boat,,
1373,?,shao1,Some shao xiao,somewhat/a little,,
1374,?,chi2,?,late/delayed/slow,,
1375,?,liang4,LINE 2 pair,(a measure word for vehicles),,
1376,?,fei4,fade,abolish/crippled,,
1377,?,jing4,SHINE JING,"clean, clean/completely/only",,
1378,?,xiong1,? xiong strong,"fierce, fierce/terrible/ominous",,
1379,?,shu3,,office/bureau,,
1380,?,bi4,B2 BAU!,wall/rampart,,
1381,?,yu4,,"defend/imperial/to drive, defend/resist",,
1382,?,feng4,,to receive (from superior)/to offer/to revere,,
1383,?,xuan2/xuan4,,"revolve, lathe/specially for an occasion",,
1384,?,dong1,DUNKEL ?,winter,,
1385,?,kuang4,KURON querry <> Hunte,ore/mine,,
1386,?,tai2,TAI:TOP,to lift/to raise/(of two or more persons) to carry,,
1387,?,dan4,Dangle=Ball™,egg/oval shaped,,
1388,?,chen2,zao?,morning/dawn/daybreak,,
1389,?,fu2,,conceal (ambush)/prostrate/submit,,
1390,?,chui1,?? shuan (?/ ?) chu?n,to blow/blast/puff/boast/brag/end in failure,,
1391,?,ji1,JICKEN,fowl/chicken,,
1392,?,bei4,B2 by ,"(two, three, etc) -fold/times (multiplier)/double/to increase or multiply",,
1393,?,hu2/hu4,,"muddled/paste/scorched, paste/cream",,
1394,?,qin2,,(surname)/name of a dynasty,,
1395,?,dun4,ducken,shield,,
1396,?,bei1,,cup/a measure word,,
1397,?,zu1,?COIN,rent/taxes,,
1398,?,qi2,,to ride (an animal or bike)/to sit astride,,
1399,?,fa2,Fehl / fatigue,short of/tired,,
1400,?,long1/long2,long=grand!,"sound of drums, grand/intense/prosperous/start (a fire)",,
1401,?,zhen3,san,examine or treat medically,,
1402,?,nu2,nutte!,slave,,
1403,?,she4,?,assist/collect/absorb,,
1404,?,sang1/sang4,LY:SEN,"mourning/funeral, lose (by death)",,
1405,?,wu1,filth,"see ?, dirt/filth",,
1406,?,du4,Djump –,to cross/to pass through/to ferry,,
1407,?,qi2,sign,banner/flag,,
1408,?,gan1,?,(surname)/sweet,,
1409,?,nai4,,to be unbearable/unable to endure,,
1410,?,ping2,PLANE ? ?,lean against/proof/to rely on/to depend on/to be based on,,
1411,?,za1/zha1/zha2,ZAM ?,"to tie/to bind, tie with string or ribbon/bind with rope or cord/to stop, to prick/to run or stick (a needle, etc.) into, penetrating (as of cold)/struggle",,
1412,?,qiang1/qiang3,,"against wind, fight over/to rush/to scramble/to grab/to rob/to snatch",,
1413,?,xu4,X1,beginnings/clues/mental state/thread,,
1414,?,cu1,Cu ~ crude/coarse,coarse/rough/thick/unfinished/vulgar/rude/crude,,
1415,?,jian1,?,shoulder,,
1416,?,liang2,Line : beam,"(surname)/beam of roof/bridge, beam of roof",,
1417,?,huan4,,fantasy,,
1418,?,fei1,BUY ?,rich/luxurious/phenanthrene (chemical)/Philippines,,
1419,?,jie1,j1 join,all/each and every/in all cases,,
1420,?,sui4,splitter,to break down/to break into pieces/fragmentary,,
1421,?,zhou4,?,universe,,
1422,?,shu1,SIR,uncle in direct address,,
1423,?,yan2,,"cliff/rock, cliff",,
1424,?,dang4,,a pond/pool/wash/squander/sweep away/move/shake/dissolute,,
1425,?,zong1,ZON ZAM ?,to sum up,,
1426,?,pa2,pod@peak?,crawl/climb,,
1427,?,he2/he4,HUA,"lotus, peppermint/to carry burden",,
1428,?,xi1,XIN / SHIR,in all cases/know,,
1429,?,di4,digit?,stem (of fruit),,
1430,?,fan3,wend,to return (to),,
1431,?,jing3,JINGle  2.? jINN,warn/well,,
1432,?,zhuang4,strong,to strengthen/strong/robust,,
1433,?,bo2/bo4/bao2,BU¬ ? ? thin?,"mean/slight/thin, thin/slight/meagre/small/ungenerous/unkind/mean/frivolous/despise/belittle/to approach/to go near/peppermint",,
1434,?,qiao3/qiao1,Quiet / sad,quiet/sad,,
1435,?,sao3/sao4,saubern,"to sweep, broom",,
1436,?,min3,?mind ,keen,,
1437,?,ai4,AI! EY! (verb),to hinder/to obstruct/to block,,
1438,?,zhi2,Zieh seed <<,grow/reproduce,,
1439,?,xiang2,Schön ?,detailed/comprehensive,,
1440,?,di2,direct,direct/follow,,
1441,?,mao2,?mo ‘mast’ machete?,spear/lance/pike,,
1442,?,huo4,~cui cholerain!,(surname)/cholera,,
1443,?,yun3,yun ? yu ? yi ? jiùst ? ,just/fair/to permit/to allow,,
1444,?,fu2,< whool!,(measure word for textile or picture)/width/roll,,
1445,?,sa1/sa3,~scatter,"let go, to scatter",,
1446,?,sheng4,?-,have as remainder,,
1447,?,kai3,,triumphant/victorious,,
1448,?,ke1,ke® kern Kugeln!,(measure word for small spheres),,
1449,?,ma4,Ma : martyr/schimpf ,scold/abuse,,
1450,?,shang3,schenk!,enjoy the beauty of/give,,
1451,?,ye4,YU,liquid/fluid,,
1452,?,fan1/pan1,~foreign™,"(measure word for acts)/deeds/foreign, (surname)/place name",,
1453,?,xiang1,xiang schrank = ch(est)+trunk,box/trunk/chest,,
1454,?,tie1,tie (to),to stick/to paste/to keep close to/to fit snugly/subsidize/allowance,,
1455,?,man4,man:free,free/unrestrained/inundate,,
1456,?,suan1,~ sour sore,sour/sore/ache/acid,,
1457,?,lang2,'Langer’ :),(surname)/a youth,,
1458,?,yao1,want yue!,waist,,
1459,?,shu1,,(surname)/relax,,
1460,?,mei2,MOYE,eyebrow/upper margin,,
1461,?,you1,Wyourry – ,worried,,
1462,?,fu2,~ float,to float,,
1463,?,xin1,? <> shui(p),8th heavenly stem/tired,,
1464,?,lian4,long for!,feel attached to/long for/love,,
1465,?,can1,can@canteen!,eat/meal,,
1466,?,xia4,~scare,to frighten/to scare/to intimidate/to threaten,,
1467,?,ting3,,be straight and stiff/rather (good),,
1468,?,li4,lesson,exhort,,
1469,?,ci2,ciao!,bid farewell/diction/resign/say goodbye/take leave/decline,,
1470,?,sao1/sou1,ship#,"measure word for warships (Taiwan pronunciation), measure word for boats and ships (mainland pronunciation)",,
1471,?,jian4,< ,(door lock) key,,
1472,?,wu3,With / 5,associate with/five/company,,
1473,?,feng1,Wing? <,peak/summit,,
1474,?,chi3,? 1/3m  chief,a Chinese foot (M)/one-third of a meter/a ruler/a note musical note on traditional Chinese scale,,
1475,?,zuo2,Zait ? ? zao,yesterday,,
1476,?,li2,libanon:black :),(surname)/black/abbreviation for Lebanon,,
1477,?,bei4,BEI…,contemporaries/generation/lifetime,,
1478,?,guan4,gang (causative),pierce/to string,,
1479,?,zhen1,SEEN,to scout/to spy,,
1480,?,gu3/hua2,Hua hua  gugu,"comical, comical/cunning/slippery/smooth",,
1481,?,quan4,CON…tract,deed/bond/contract/ticket,,
1482,?,chong2,KING,high/dignified/lofty/to honor,,
1483,?,rao3,radau,disturb,,
1484,?,xian4,,statute/constitution,genealogy,
1485,?,rao4,'round!,go around/to wind (around),,
1486,?,qu1,go zieh zügig!,to hasten/to hurry/walk fast,,
1487,?,ci2,xin,compassionate/gentle/merciful/kind/humane,,
1488,?,qiao2,QIAO® < KUR,tall,,
1489,?,yue4,YUE ?,peruse/review/to read,,
1490,?,han4,HE < SHUI,perspiration/sweat,,
1491,?,zhi1,? stift,branch/(a measure word),,
1492,?,tuo1,tusch tau:tear,dragging (brush stroke in painting)/to drag along,,
1493,?,mo4,? mao-bi:pen,China ink/ink stick,,
1494,?,xie2,side,side of body/threaten,,
1495,?,cha1,chuck stick,insert/stick in/pierce/to take part in/to interfere/to interpose,,
1496,?,jian4,schien schießen,arrow,,
1497,?,la4,latio ration,"preserved (meat), December/preserved (meat)",,
1498,?,fen3,wehen,dust/powder,,
1499,?,ni2/ni4,?nile niude mud,"mud/paste/pulp, restrained",,
1500,?,shi4,? ~ ? SHE sheng ? ? clan,clan name/maiden name,,
1501,?,peng2,™,(surname),,
1502,?,ba2,pull,pull up/pull out/select/promote,,
1503,?,pian4,PLANE ? playin;) ?,to cheat/to swindle/to deceive/to fool,,
1504,?,feng4,Phoenix! <> wind,phoenix,,
