chain_id	row_type	step	count	chain_length	codes	glyphs	from_code	from_glyph	to_code	to_glyph
73	step	2	1				M387~c	𜌁	M263~1	𜃂
73	step	2	1				M387~c	𜌁	M036	𛶎
73	step	2	1				M387~ee	𜌄	M002	𛴾
73	step	2	1				M387~a	𜋿	M036	𛶎
73	step	2	1				M387~ca	𜌂	M263	𜃁
74	summary			3	M380/M380~b M124/M242~ab/M242~b/M242~n/M218/M218~b/M047/M388 M288/M288~d/M288~a/M288~f/M288~e	𜋏/𜋐 𛻃/𜀻/𜀼/𜁂/𛿺/𜀄/𛷊/𜌓 𜄱/𜄸/𜄵/𜄺/𜄹				
74	step	1	1				M380~b	𜋐	M124	𛻃
74	step	1	1				M380	𜋏	M124	𛻃
74	step	2	21				M124	𛻃	M288	𜄱
74	step	2	19				M388	𜌓	M288	𜄱
74	step	2	9				M218	𛿺	M288	𜄱
74	step	2	2				M047	𛷊	M288	𜄱
74	step	2	1				M242~b	𜀼	M288	𜄱
74	step	2	1				M242~ab	𜀻	M288	𜄱
74	step	2	1				M124	𛻃	M288~i	𜄽
75	summary			3	M072/M072~a/M259 M387/M387~ef/M387~l/M387~a/M387~c/M387~ee/M387~ca/M387~i/M387~h/M387~hb/M325/M325~d M263/M263~1/M263~a/M263~b1/M263~b/M263~f/M263~e/M002/M002~b/M036	𛸧/𛸨/𜂣 𜋾/𜌆/𜌐/𜋿/𜌁/𜌄/𜌂/𜌎/𜌋/𜌍/𜈒/𜈔 𜃁/𜃂/𜃃/𜃆/𜃅/𜃈/𜃇/𛴾/𛵀/𛶎				
75	step	1	3				M072	𛸧	M387	𜋾
75	step	1	2				M072	𛸧	M387~ca	𜌂
75	step	1	1				M072	𛸧	M387~l	𜌐
75	step	1	1				M259	𜂣	M387~ef	𜌆
75	step	1	1				M259	𜂣	M387~a	𜋿
75	step	2	7				M387~ef	𜌆	M036	𛶎
75	step	2	5				M387~ee	𜌄	M002~b	𛵀
75	step	2	4				M387	𜋾	M036	𛶎
75	step	2	4				M387~a	𜋿	M263~a	𜃃
75	step	2	3				M387	𜋾	M263	𜃁
75	step	2	3				M387~a	𜋿	M263	𜃁
75	step	2	2				M387~ef	𜌆	M263	𜃁
75	step	2	1				M325	𜈒	M263	𜃁
75	step	2	1				M387~a	𜋿	M002	𛴾
75	step	2	1				M387~a	𜋿	M263~b1	𜃆
75	step	2	1				M387	𜋾	M263~a	𜃃
75	step	2	1				M325	𜈒	M263~b1	𜃆
75	step	2	1				M387~ee	𜌄	M263	𜃁
75	step	2	1				M387~ef	𜌆	M002	𛴾
75	step	2	1				M387~c	𜌁	M263~1	𜃂
75	step	2	1				M387~c	𜌁	M036	𛶎
75	step	2	1				M387~ee	𜌄	M002	𛴾
75	step	2	1				M387~a	𜋿	M036	𛶎
75	step	2	1				M387~ca	𜌂	M263	𜃁
76	summary			3	M247~g/M247~f/M247~a/M247~b/M247/M122/M122~3/M374~c/M374~a M376/M376~b/M376~a M203~c/M203~a/M203~e/M203~d	𜁥/𜁤/𜁟/𜁠/𜁞/𛺹/𛺼/𜊵/𜊴 𜊽/𜊿/𜊾 𛾴/𛾳/𛾶/𛾵				
76	step	1	5				M247~g	𜁥	M376	𜊽
76	step	1	4				M374~c	𜊵	M376	𜊽
76	step	1	4				M122	𛺹	M376	𜊽
76	step	2	2				M376~b	𜊿	M203~a	𛾳
76	step	2	2				M376	𜊽	M203~a	𛾳
76	step	2	1				M376~a	𜊾	M203~a	𛾳
76	step	2	1				M376	𜊽	M203~c	𛾴
76	step	2	1				M376	𜊽	M203~e	𛾶
76	step	2	1				M376~a	𜊾	M203~c	𛾴
76	step	2	1				M376	𜊽	M203~d	𛾵
77	summary			3	M046 M288/M288~d/M288~a/M288~f/M288~e M124/M242~ab/M242~b/M242~n/M218/M218~b/M047/M388	𛷇 𜄱/𜄸/𜄵/𜄺/𜄹 𛻃/𜀻/𜀼/𜁂/𛿺/𜀄/𛷊/𜌓				
77	step	1	5				M046	𛷇	M288	𜄱
77	step	2	39				M288	𜄱	M124	𛻃
77	step	2	28				M288	𜄱	M388	𜌓
77	step	2	6				M288	𜄱	M218	𛿺
77	step	2	1				M288	𜄱	M242~b	𜀼
77	step	2	1				M288~f	𜄺	M047	𛷊
77	step	2	1				M288	𜄱	M242~f	𜁀
77	step	2	1				M288	𜄱	M047	𛷊
78	summary			3	M370~b+M388 M288/M288~d/M288~a/M288~f/M288~e M124/M242~ab/M242~b/M242~n/M218/M218~b/M047/M388	𜊣 𜄱/𜄸/𜄵/𜄺/𜄹 𛻃/𜀻/𜀼/𜁂/𛿺/𜀄/𛷊/𜌓				
78	step	1	6				M370~b+M388	𜊣	M288	𜄱
78	step	2	39				M288	𜄱	M124	𛻃
78	step	2	28				M288	𜄱	M388	𜌓
78	step	2	6				M288	𜄱	M218	𛿺
78	step	2	1				M288	𜄱	M242~b	𜀼
78	step	2	1				M288~f	𜄺	M047	𛷊
78	step	2	1				M288	𜄱	M242~f	𜁀
78	step	2	1				M288	𜄱	M047	𛷊
79	summary			3	M370~b+M072/M061/M062/M036+N24 M288/M288~d/M288~a/M288~f/M288~e M124/M242~ab/M242~b/M242~n/M218/M218~b/M047/M388	𜊢/𛸍/𛸐/𛶐 𜄱/𜄸/𜄵/𜄺/𜄹 𛻃/𜀻/𜀼/𜁂/𛿺/𜀄/𛷊/𜌓				
79	step	1	5				M370~b+M072	𜊢	M288	𜄱
79	step	1	3				M061	𛸍	M288	𜄱
79	step	1	2				M036+N24	𛶐	M288	𜄱
79	step	1	2				M062	𛸐	M288	𜄱
79	step	2	39				M288	𜄱	M124	𛻃
79	step	2	28				M288	𜄱	M388	𜌓
79	step	2	6				M288	𜄱	M218	𛿺
79	step	2	1				M288	𜄱	M242~b	𜀼
79	step	2	1				M288~f	𜄺	M047	𛷊
79	step	2	1				M288	𜄱	M242~f	𜁀
79	step	2	1				M288	𜄱	M047	𛷊
80	summary			3	M370+M046+M370 M288/M288~d/M288~a/M288~f/M288~e M124/M242~ab/M242~b/M242~n/M218/M218~b/M047/M388	𜊜 𜄱/𜄸/𜄵/𜄺/𜄹 𛻃/𜀻/𜀼/𜁂/𛿺/𜀄/𛷊/𜌓				
80	step	1	3				M370+M046+M370	𜊜	M288	𜄱
80	step	2	39				M288	𜄱	M124	𛻃
80	step	2	28				M288	𜄱	M388	𜌓
80	step	2	6				M288	𜄱	M218	𛿺
80	step	2	1				M288	𜄱	M242~b	𜀼
80	step	2	1				M288~f	𜄺	M047	𛷊
80	step	2	1				M288	𜄱	M242~f	𜁀
80	step	2	1				M288	𜄱	M047	𛷊
81	summary			3	M298/M298~a M376/M376~b/M376~a M203~c/M203~a/M203~e/M203~d	𜆁/𜆂 𜊽/𜊿/𜊾 𛾴/𛾳/𛾶/𛾵				
81	step	1	2				M298	𜆁	M376	𜊽
81	step	2	2				M376~b	𜊿	M203~a	𛾳
81	step	2	2				M376	𜊽	M203~a	𛾳
81	step	2	1				M376~a	𜊾	M203~a	𛾳
81	step	2	1				M376	𜊽	M203~c	𛾴
81	step	2	1				M376	𜊽	M203~e	𛾶
81	step	2	1				M376~a	𜊾	M203~c	𛾴
81	step	2	1				M376	𜊽	M203~d	𛾵
82	summary			3	M325/M325~d/M387/M387~ef/M387~l/M387~a/M387~c/M387~ee/M387~ca/M387~i/M387~h/M387~hb M263/M263~1/M263~a/M263~b1/M263~b/M263~f/M263~e/M002/M002~b/M036 M387/M387~ef/M387~l/M387~a/M387~c/M387~ee/M387~ca/M387~i/M387~h/M387~hb/M325/M325~d	𜈒/𜈔/𜋾/𜌆/𜌐/𜋿/𜌁/𜌄/𜌂/𜌎/𜌋/𜌍 𜃁/𜃂/𜃃/𜃆/𜃅/𜃈/𜃇/𛴾/𛵀/𛶎 𜋾/𜌆/𜌐/𜋿/𜌁/𜌄/𜌂/𜌎/𜌋/𜌍/𜈒/𜈔				
82	step	1	7				M387~ef	𜌆	M036	𛶎
82	step	1	5				M387~ee	𜌄	M002~b	𛵀
82	step	1	4				M387	𜋾	M036	𛶎
82	step	1	4				M387~a	𜋿	M263~a	𜃃
82	step	1	3				M387	𜋾	M263	𜃁
82	step	1	3				M387~a	𜋿	M263	𜃁
82	step	1	2				M387~ef	𜌆	M263	𜃁
82	step	1	1				M325	𜈒	M263	𜃁
82	step	1	1				M387~a	𜋿	M002	𛴾
82	step	1	1				M387~a	𜋿	M263~b1	𜃆
82	step	1	1				M387	𜋾	M263~a	𜃃
82	step	1	1				M325	𜈒	M263~b1	𜃆
82	step	1	1				M387~ee	𜌄	M263	𜃁
82	step	1	1				M387~ef	𜌆	M002	𛴾
82	step	1	1				M387~c	𜌁	M263~1	𜃂
82	step	1	1				M387~c	𜌁	M036	𛶎
82	step	1	1				M387~ee	𜌄	M002	𛴾
82	step	1	1				M387~a	𜋿	M036	𛶎
82	step	1	1				M387~ca	𜌂	M263	𜃁
82	step	2	6				M002~b	𛵀	M387~ee	𜌄
82	step	2	4				M002	𛴾	M387~a	𜋿
82	step	2	4				M263~a	𜃃	M387~ef	𜌆
82	step	2	4				M263	𜃁	M387~ef	𜌆
82	step	2	3				M036	𛶎	M387~a	𜋿
82	step	2	2				M263	𜃁	M387	𜋾
82	step	2	2				M036	𛶎	M387	𜋾
82	step	2	2				M036	𛶎	M387~ef	𜌆
82	step	2	2				M263	𜃁	M387~a	𜋿
82	step	2	1				M036	𛶎	M387~c	𜌁
82	step	2	1				M263~a	𜃃	M387~a	𜋿
82	step	2	1				M263~b1	𜃆	M387~ef	𜌆
82	step	2	1				M263~b1	𜃆	M387	𜋾
82	step	2	1				M036	𛶎	M325~g	𜈖
82	step	2	1				M002	𛴾	M387	𜋾
82	step	2	1				M263	𜃁	M387~ca	𜌂
83	summary			3	M295/M295~la M387/M387~ef/M387~l/M387~a/M387~c/M387~ee/M387~ca/M387~i/M387~h/M387~hb/M325/M325~d M263/M263~1/M263~a/M263~b1/M263~b/M263~f/M263~e/M002/M002~b/M036	𜅘/𜅪 𜋾/𜌆/𜌐/𜋿/𜌁/𜌄/𜌂/𜌎/𜌋/𜌍/𜈒/𜈔 𜃁/𜃂/𜃃/𜃆/𜃅/𜃈/𜃇/𛴾/𛵀/𛶎				
83	step	1	1				M295~u	𜅯	M387~c	𜌁
83	step	1	1				M295~wa	𜅱	M387~c	𜌁
83	step	2	7				M387~ef	𜌆	M036	𛶎
83	step	2	5				M387~ee	𜌄	M002~b	𛵀
83	step	2	4				M387	𜋾	M036	𛶎
83	step	2	4				M387~a	𜋿	M263~a	𜃃
83	step	2	3				M387	𜋾	M263	𜃁
83	step	2	3				M387~a	𜋿	M263	𜃁
83	step	2	2				M387~ef	𜌆	M263	𜃁
83	step	2	1				M325	𜈒	M263	𜃁
83	step	2	1				M387~a	𜋿	M002	𛴾
83	step	2	1				M387~a	𜋿	M263~b1	𜃆
83	step	2	1				M387	𜋾	M263~a	𜃃
83	step	2	1				M325	𜈒	M263~b1	𜃆
83	step	2	1				M387~ee	𜌄	M263	𜃁
83	step	2	1				M387~ef	𜌆	M002	𛴾
83	step	2	1				M387~c	𜌁	M263~1	𜃂
83	step	2	1				M387~c	𜌁	M036	𛶎
83	step	2	1				M387~ee	𜌄	M002	𛴾
83	step	2	1				M387~a	𜋿	M036	𛶎
83	step	2	1				M387~ca	𜌂	M263	𜃁
84	summary			3	M195+M057/M106+M288/M106~2+M288/M038~e/M038~a/M038~a2/M038~b1/M038~i/M038~b/M038~f/M391/M340 M288/M288~d/M288~a/M288~f/M288~e M124/M242~ab/M242~b/M242~n/M218/M218~b/M047/M388	𛾥/𛺄𜄱/𛺈/𛶨/𛶡/𛶣/𛶥/𛶬/𛶤/𛶪/𜌗/𜈱 𜄱/𜄸/𜄵/𜄺/𜄹 𛻃/𜀻/𜀼/𜁂/𛿺/𜀄/𛷊/𜌓				
84	step	1	7				M391	𜌗	M288	𜄱
84	step	1	7				M195+M057	𛾥	M288	𜄱
84	step	1	5				M340	𜈱	M288	𜄱
84	step	1	3				M106~2+M288	𛺈	M288	𜄱
84	step	1	2				M038~e	𛶨	M288	𜄱
84	step	1	1				M038~b1	𛶥	M288	𜄱
84	step	1	1				M038~i	𛶬	M288	𜄱
84	step	1	1				M195+M057~a4	𛾦	M288	𜄱
84	step	1	1				M038~b	𛶤	M288	𜄱
84	step	1	1				M038~h	𛶫	M288	𜄱
84	step	2	39				M288	𜄱	M124	𛻃
84	step	2	28				M288	𜄱	M388	𜌓
84	step	2	6				M288	𜄱	M218	𛿺
84	step	2	1				M288	𜄱	M242~b	𜀼
84	step	2	1				M288~f	𜄺	M047	𛷊
84	step	2	1				M288	𜄱	M242~f	𜁀
84	step	2	1				M288	𜄱	M047	𛷊
85	summary			3	M332~d/M332~c/M312 M124/M242~ab/M242~b/M242~n/M218/M218~b/M047/M388 M288/M288~d/M288~a/M288~f/M288~e	𜈭/𜈬/𜇇 𛻃/𜀻/𜀼/𜁂/𛿺/𜀄/𛷊/𜌓 𜄱/𜄸/𜄵/𜄺/𜄹				
85	step	1	2				M312	𜇇	M124	𛻃
85	step	1	1				M332~c	𜈬	M124	𛻃
85	step	1	1				M332~d	𜈭	M124	𛻃
85	step	2	21				M124	𛻃	M288	𜄱
85	step	2	19				M388	𜌓	M288	𜄱
85	step	2	9				M218	𛿺	M288	𜄱
85	step	2	2				M047	𛷊	M288	𜄱
85	step	2	1				M242~b	𜀼	M288	𜄱
85	step	2	1				M242~ab	𜀻	M288	𜄱
85	step	2	1				M124	𛻃	M288~i	𜄽
86	summary			3	M242~ab/M242~b/M242~n/M218/M218~b/M124/M047/M388 M288/M288~d/M288~a/M288~f/M288~e M124/M242~ab/M242~b/M242~n/M218/M218~b/M047/M388	𜀻/𜀼/𜁂/𛿺/𜀄/𛻃/𛷊/𜌓 𜄱/𜄸/𜄵/𜄺/𜄹 𛻃/𜀻/𜀼/𜁂/𛿺/𜀄/𛷊/𜌓				
86	step	1	21				M124	𛻃	M288	𜄱
86	step	1	19				M388	𜌓	M288	𜄱
86	step	1	9				M218	𛿺	M288	𜄱
86	step	1	2				M047	𛷊	M288	𜄱
86	step	1	1				M242~b	𜀼	M288	𜄱
86	step	1	1				M242~ab	𜀻	M288	𜄱
86	step	1	1				M124	𛻃	M288~i	𜄽
86	step	2	39				M288	𜄱	M124	𛻃
86	step	2	28				M288	𜄱	M388	𜌓
86	step	2	6				M288	𜄱	M218	𛿺
86	step	2	1				M288	𜄱	M242~b	𜀼
86	step	2	1				M288~f	𜄺	M047	𛷊
86	step	2	1				M288	𜄱	M242~f	𜁀
86	step	2	1				M288	𜄱	M047	𛷊
87	summary			3	M314/M314~c M387/M387~ef/M387~l/M387~a/M387~c/M387~ee/M387~ca/M387~i/M387~h/M387~hb/M325/M325~d M263/M263~1/M263~a/M263~b1/M263~b/M263~f/M263~e/M002/M002~b/M036	𜇏/𜇐 𜋾/𜌆/𜌐/𜋿/𜌁/𜌄/𜌂/𜌎/𜌋/𜌍/𜈒/𜈔 𜃁/𜃂/𜃃/𜃆/𜃅/𜃈/𜃇/𛴾/𛵀/𛶎				
87	step	1	1				M314	𜇏	M387	𜋾
87	step	1	1				M314	𜇏	M387~ca	𜌂
87	step	2	7				M387~ef	𜌆	M036	𛶎
87	step	2	5				M387~ee	𜌄	M002~b	𛵀
87	step	2	4				M387	𜋾	M036	𛶎
87	step	2	4				M387~a	𜋿	M263~a	𜃃
87	step	2	3				M387	𜋾	M263	𜃁
87	step	2	3				M387~a	𜋿	M263	𜃁
87	step	2	2				M387~ef	𜌆	M263	𜃁
87	step	2	1				M325	𜈒	M263	𜃁
87	step	2	1				M387~a	𜋿	M002	𛴾
87	step	2	1				M387~a	𜋿	M263~b1	𜃆
87	step	2	1				M387	𜋾	M263~a	𜃃
87	step	2	1				M325	𜈒	M263~b1	𜃆
87	step	2	1				M387~ee	𜌄	M263	𜃁
87	step	2	1				M387~ef	𜌆	M002	𛴾
87	step	2	1				M387~c	𜌁	M263~1	𜃂
87	step	2	1				M387~c	𜌁	M036	𛶎
87	step	2	1				M387~ee	𜌄	M002	𛴾
87	step	2	1				M387~a	𜋿	M036	𛶎
87	step	2	1				M387~ca	𜌂	M263	𜃁
88	summary			3	M240/M240~e/M240~d M387/M387~ef/M387~l/M387~a/M387~c/M387~ee/M387~ca/M387~i/M387~h/M387~hb/M325/M325~d M263/M263~1/M263~a/M263~b1/M263~b/M263~f/M263~e/M002/M002~b/M036	𜀰/𜀶/𜀴 𜋾/𜌆/𜌐/𜋿/𜌁/𜌄/𜌂/𜌎/𜌋/𜌍/𜈒/𜈔 𜃁/𜃂/𜃃/𜃆/𜃅/𜃈/𜃇/𛴾/𛵀/𛶎				
88	step	1	1				M240	𜀰	M387	𜋾
88	step	1	1				M240	𜀰	M387~c	𜌁
88	step	2	7				M387~ef	𜌆	M036	𛶎
88	step	2	5				M387~ee	𜌄	M002~b	𛵀
88	step	2	4				M387	𜋾	M036	𛶎
88	step	2	4				M387~a	𜋿	M263~a	𜃃
88	step	2	3				M387	𜋾	M263	𜃁
88	step	2	3				M387~a	𜋿	M263	𜃁
88	step	2	2				M387~ef	𜌆	M263	𜃁
88	step	2	1				M325	𜈒	M263	𜃁
88	step	2	1				M387~a	𜋿	M002	𛴾
88	step	2	1				M387~a	𜋿	M263~b1	𜃆
88	step	2	1				M387	𜋾	M263~a	𜃃
88	step	2	1				M325	𜈒	M263~b1	𜃆
88	step	2	1				M387~ee	𜌄	M263	𜃁
88	step	2	1				M387~ef	𜌆	M002	𛴾
88	step	2	1				M387~c	𜌁	M263~1	𜃂
88	step	2	1				M387~c	𜌁	M036	𛶎
88	step	2	1				M387~ee	𜌄	M002	𛴾
88	step	2	1				M387~a	𜋿	M036	𛶎
88	step	2	1				M387~ca	𜌂	M263	𜃁
89	summary			3	M223/M223~b M288/M288~d/M288~a/M288~f/M288~e M124/M242~ab/M242~b/M242~n/M218/M218~b/M047/M388	𜀕/𜀗 𜄱/𜄸/𜄵/𜄺/𜄹 𛻃/𜀻/𜀼/𜁂/𛿺/𜀄/𛷊/𜌓				
89	step	1	1				M223	𜀕	M288~a	𜄵
89	step	1	1				M223~b	𜀗	M288	𜄱
89	step	2	39				M288	𜄱	M124	𛻃
89	step	2	28				M288	𜄱	M388	𜌓
89	step	2	6				M288	𜄱	M218	𛿺
89	step	2	1				M288	𜄱	M242~b	𜀼
89	step	2	1				M288~f	𜄺	M047	𛷊
89	step	2	1				M288	𜄱	M242~f	𜁀
89	step	2	1				M288	𜄱	M047	𛷊
90	summary			3	M010~2/M010/M010~6/M010~1/M010~7 M387/M387~ef/M387~l/M387~a/M387~c/M387~ee/M387~ca/M387~i/M387~h/M387~hb/M325/M325~d M263/M263~1/M263~a/M263~b1/M263~b/M263~f/M263~e/M002/M002~b/M036	𛵞/𛵜/𛵢/𛵝/𛵣 𜋾/𜌆/𜌐/𜋿/𜌁/𜌄/𜌂/𜌎/𜌋/𜌍/𜈒/𜈔 𜃁/𜃂/𜃃/𜃆/𜃅/𜃈/𜃇/𛴾/𛵀/𛶎				
90	step	1	4				M010	𛵜	M387~ef	𜌆
90	step	1	2				M010	𛵜	M387~a	𜋿
90	step	1	2				M010~2	𛵞	M387	𜋾
90	step	1	1				M010~2	𛵞	M387~a	𜋿
90	step	1	1				M010~6	𛵢	M387	𜋾
90	step	2	7				M387~ef	𜌆	M036	𛶎
90	step	2	5				M387~ee	𜌄	M002~b	𛵀
90	step	2	4				M387	𜋾	M036	𛶎
90	step	2	4				M387~a	𜋿	M263~a	𜃃
90	step	2	3				M387	𜋾	M263	𜃁
90	step	2	3				M387~a	𜋿	M263	𜃁
90	step	2	2				M387~ef	𜌆	M263	𜃁
90	step	2	1				M325	𜈒	M263	𜃁
90	step	2	1				M387~a	𜋿	M002	𛴾
90	step	2	1				M387~a	𜋿	M263~b1	𜃆
90	step	2	1				M387	𜋾	M263~a	𜃃
90	step	2	1				M325	𜈒	M263~b1	𜃆
90	step	2	1				M387~ee	𜌄	M263	𜃁
90	step	2	1				M387~ef	𜌆	M002	𛴾
90	step	2	1				M387~c	𜌁	M263~1	𜃂
90	step	2	1				M387~c	𜌁	M036	𛶎
90	step	2	1				M387~ee	𜌄	M002	𛴾
90	step	2	1				M387~a	𜋿	M036	𛶎
90	step	2	1				M387~ca	𜌂	M263	𜃁
91	summary			3	M002/M002~b/M263/M263~1/M263~a/M263~b1/M263~b/M263~f/M263~e/M036 M387/M387~ef/M387~l/M387~a/M387~c/M387~ee/M387~ca/M387~i/M387~h/M387~hb/M325/M325~d M263/M263~1/M263~a/M263~b1/M263~b/M263~f/M263~e/M002/M002~b/M036	𛴾/𛵀/𜃁/𜃂/𜃃/𜃆/𜃅/𜃈/𜃇/𛶎 𜋾/𜌆/𜌐/𜋿/𜌁/𜌄/𜌂/𜌎/𜌋/𜌍/𜈒/𜈔 𜃁/𜃂/𜃃/𜃆/𜃅/𜃈/𜃇/𛴾/𛵀/𛶎				
91	step	1	6				M002~b	𛵀	M387~ee	𜌄
91	step	1	4				M002	𛴾	M387~a	𜋿
91	step	1	4				M263~a	𜃃	M387~ef	𜌆
91	step	1	4				M263	𜃁	M387~ef	𜌆
91	step	1	3				M036	𛶎	M387~a	𜋿
91	step	1	2				M263	𜃁	M387	𜋾
91	step	1	2				M036	𛶎	M387	𜋾
91	step	1	2				M036	𛶎	M387~ef	𜌆
91	step	1	2				M263	𜃁	M387~a	𜋿
91	step	1	1				M036	𛶎	M387~c	𜌁
91	step	1	1				M263~a	𜃃	M387~a	𜋿
91	step	1	1				M263~b1	𜃆	M387~ef	𜌆
91	step	1	1				M263~b1	𜃆	M387	𜋾
91	step	1	1				M036	𛶎	M325~g	𜈖
91	step	1	1				M002	𛴾	M387	𜋾
91	step	1	1				M263	𜃁	M387~ca	𜌂
91	step	2	7				M387~ef	𜌆	M036	𛶎
91	step	2	5				M387~ee	𜌄	M002~b	𛵀
91	step	2	4				M387	𜋾	M036	𛶎
91	step	2	4				M387~a	𜋿	M263~a	𜃃
91	step	2	3				M387	𜋾	M263	𜃁
91	step	2	3				M387~a	𜋿	M263	𜃁
91	step	2	2				M387~ef	𜌆	M263	𜃁
91	step	2	1				M325	𜈒	M263	𜃁
91	step	2	1				M387~a	𜋿	M002	𛴾
91	step	2	1				M387~a	𜋿	M263~b1	𜃆
91	step	2	1				M387	𜋾	M263~a	𜃃
91	step	2	1				M325	𜈒	M263~b1	𜃆
91	step	2	1				M387~ee	𜌄	M263	𜃁
91	step	2	1				M387~ef	𜌆	M002	𛴾
91	step	2	1				M387~c	𜌁	M263~1	𜃂
91	step	2	1				M387~c	𜌁	M036	𛶎
91	step	2	1				M387~ee	𜌄	M002	𛴾
91	step	2	1				M387~a	𜋿	M036	𛶎
91	step	2	1				M387~ca	𜌂	M263	𜃁
92	summary			3	M036+N30C/M278/M069~a M387/M387~ef/M387~l/M387~a/M387~c/M387~ee/M387~ca/M387~i/M387~h/M387~hb/M325/M325~d M263/M263~1/M263~a/M263~b1/M263~b/M263~f/M263~e/M002/M002~b/M036	𛶒/𜄉/𛸠 𜋾/𜌆/𜌐/𜋿/𜌁/𜌄/𜌂/𜌎/𜌋/𜌍/𜈒/𜈔 𜃁/𜃂/𜃃/𜃆/𜃅/𜃈/𜃇/𛴾/𛵀/𛶎				
92	step	1	2				M278	𜄉	M387	𜋾
92	step	1	2				M069~a	𛸠	M387	𜋾
92	step	1	1				M036+N30C	𛶒	M387~ca	𜌂
92	step	1	1				M036+N30C	𛶒	M387	𜋾
92	step	2	7				M387~ef	𜌆	M036	𛶎
92	step	2	5				M387~ee	𜌄	M002~b	𛵀
92	step	2	4				M387	𜋾	M036	𛶎
92	step	2	4				M387~a	𜋿	M263~a	𜃃
92	step	2	3				M387	𜋾	M263	𜃁
92	step	2	3				M387~a	𜋿	M263	𜃁
92	step	2	2				M387~ef	𜌆	M263	𜃁
92	step	2	1				M325	𜈒	M263	𜃁
92	step	2	1				M387~a	𜋿	M002	𛴾
92	step	2	1				M387~a	𜋿	M263~b1	𜃆
92	step	2	1				M387	𜋾	M263~a	𜃃
92	step	2	1				M325	𜈒	M263~b1	𜃆
92	step	2	1				M387~ee	𜌄	M263	𜃁
92	step	2	1				M387~ef	𜌆	M002	𛴾
92	step	2	1				M387~c	𜌁	M263~1	𜃂
92	step	2	1				M387~c	𜌁	M036	𛶎
92	step	2	1				M387~ee	𜌄	M002	𛴾
92	step	2	1				M387~a	𜋿	M036	𛶎
92	step	2	1				M387~ca	𜌂	M263	𜃁
93	summary			3	M379/M379~c/M379~d M387/M387~ef/M387~l/M387~a/M387~c/M387~ee/M387~ca/M387~i/M387~h/M387~hb/M325/M325~d M263/M263~1/M263~a/M263~b1/M263~b/M263~f/M263~e/M002/M002~b/M036	𜋊/𜋋/𜋌 𜋾/𜌆/𜌐/𜋿/𜌁/𜌄/𜌂/𜌎/𜌋/𜌍/𜈒/𜈔 𜃁/𜃂/𜃃/𜃆/𜃅/𜃈/𜃇/𛴾/𛵀/𛶎				
93	step	1	1				M379~d	𜋌	M387~ef	𜌆
93	step	1	1				M379	𜋊	M387~c	𜌁
93	step	1	1				M379	𜋊	M387	𜋾
93	step	2	7				M387~ef	𜌆	M036	𛶎
93	step	2	5				M387~ee	𜌄	M002~b	𛵀
93	step	2	4				M387	𜋾	M036	𛶎
93	step	2	4				M387~a	𜋿	M263~a	𜃃
93	step	2	3				M387	𜋾	M263	𜃁
93	step	2	3				M387~a	𜋿	M263	𜃁
93	step	2	2				M387~ef	𜌆	M263	𜃁
93	step	2	1				M325	𜈒	M263	𜃁
93	step	2	1				M387~a	𜋿	M002	𛴾
93	step	2	1				M387~a	𜋿	M263~b1	𜃆
93	step	2	1				M387	𜋾	M263~a	𜃃
93	step	2	1				M325	𜈒	M263~b1	𜃆
93	step	2	1				M387~ee	𜌄	M263	𜃁
93	step	2	1				M387~ef	𜌆	M002	𛴾
93	step	2	1				M387~c	𜌁	M263~1	𜃂
93	step	2	1				M387~c	𜌁	M036	𛶎
93	step	2	1				M387~ee	𜌄	M002	𛴾
93	step	2	1				M387~a	𜋿	M036	𛶎
93	step	2	1				M387~ca	𜌂	M263	𜃁
94	summary			3	M047/M242~ab/M242~b/M242~n/M218/M218~b/M124/M388 M288/M288~d/M288~a/M288~f/M288~e M124/M242~ab/M242~b/M242~n/M218/M218~b/M047/M388	𛷊/𜀻/𜀼/𜁂/𛿺/𜀄/𛻃/𜌓 𜄱/𜄸/𜄵/𜄺/𜄹 𛻃/𜀻/𜀼/𜁂/𛿺/𜀄/𛷊/𜌓				
94	step	1	21				M124	𛻃	M288	𜄱
94	step	1	19				M388	𜌓	M288	𜄱
94	step	1	9				M218	𛿺	M288	𜄱
94	step	1	2				M047	𛷊	M288	𜄱
94	step	1	1				M242~b	𜀼	M288	𜄱
94	step	1	1				M242~ab	𜀻	M288	𜄱
94	step	1	1				M124	𛻃	M288~i	𜄽
94	step	2	39				M288	𜄱	M124	𛻃
94	step	2	28				M288	𜄱	M388	𜌓
94	step	2	6				M288	𜄱	M218	𛿺
94	step	2	1				M288	𜄱	M242~b	𜀼
94	step	2	1				M288~f	𜄺	M047	𛷊
94	step	2	1				M288	𜄱	M242~f	𜁀
94	step	2	1				M288	𜄱	M047	𛷊
95	summary			3	M050~k/M050~p M387/M387~ef/M387~l/M387~a/M387~c/M387~ee/M387~ca/M387~i/M387~h/M387~hb/M325/M325~d M263/M263~1/M263~a/M263~b1/M263~b/M263~f/M263~e/M002/M002~b/M036	𛷚/𛷡 𜋾/𜌆/𜌐/𜋿/𜌁/𜌄/𜌂/𜌎/𜌋/𜌍/𜈒/𜈔 𜃁/𜃂/𜃃/𜃆/𜃅/𜃈/𜃇/𛴾/𛵀/𛶎				
95	step	1	2				M050~k	𛷚	M387	𜋾
